,master_order_id,master_order_status,created,order_id,order_status,ordereditem_quantity,prod_names,ordereditem_unit_price_net,ordereditem_product_id,value,group,dist_names,retailer_names,bill_amount
208,25696,processed,1/24/2018 7:08,25701,processed,1,ProdName177,37,870,37,Hyderabad,DistName3,RetailerID34,416.55
209,25696,processed,1/24/2018 7:08,25701,processed,1,ProdName178,104.76,1856,104.76,Hyderabad,DistName1,RetailerID195,416.55
210,25699,processed,1/24/2018 8:19,25704,processed,1,ProdName179,35,2463,35,Hyderabad,DistName1,RetailerID74,418.05
211,25699,processed,1/24/2018 8:19,25704,processed,1,ProdName62,140.4,2527,140.4,Hyderabad,DistName3,RetailerID179,418.05
212,25699,processed,1/24/2018 8:19,25704,processed,5,ProdName180,42.14,2661,210.7,Hyderabad,DistName1,RetailerID13,418.05
213,25699,processed,1/24/2018 8:19,25704,processed,3,ProdName131,10.65,378,31.95,Hyderabad,DistName1,RetailerID13,418.05
214,25701,processed,1/24/2018 9:11,25706,processed,10,ProdName181,15.75,12585,157.5,Hyderabad,DistName3,RetailerID95,1417.94
215,25701,processed,1/24/2018 9:11,25706,processed,3,ProdName182,39.11,2314,117.33,Hyderabad,DistName10,RetailerID224,1417.94
216,25701,processed,1/24/2018 9:11,25706,processed,5,ProdName183,20.87,1788,104.35,Hyderabad,DistName1,RetailerID16,1417.94
217,25701,processed,1/24/2018 9:11,25706,processed,3,ProdName184,97.74,22196,293.22,Hyderabad,DistName3,RetailerID8,1417.94
218,25701,processed,1/24/2018 9:11,25706,processed,5,ProdName185,98.57,1360,492.85,Hyderabad,DistName3,RetailerID8,1417.94
219,25701,processed,1/24/2018 9:11,25706,processed,3,ProdName186,31.43,645,94.29,Hyderabad,DistName3,RetailerID127,1417.94
220,25697,processed,1/24/2018 7:14,25702,processed,3,ProdName187,60.36,2331,181.08,Hyderabad,DistName10,RetailerID219,1238.23
221,25700,processed,1/24/2018 8:58,25705,processed,6,ProdName188,9.96,178,59.76,Hyderabad,DistName1,RetailerID13,359.94
222,25700,processed,1/24/2018 8:58,25705,processed,2,ProdName189,43.93,5175,87.86,Hyderabad,DistName3,RetailerID52,359.94
223,25698,processed,1/24/2018 7:19,25703,processed,2,ProdName190,96.69,NA,193.38,Hyderabad,DistName1,RetailerID13,531.03
224,25700,processed,1/24/2018 8:58,25705,processed,1,ProdName191,5.99,1751,5.99,Hyderabad,DistName1,RetailerID79,359.94
225,25700,processed,1/24/2018 8:58,25705,processed,1,ProdName46,31.1,1021,31.1,Hyderabad,DistName1,RetailerID79,359.94
226,25700,processed,1/24/2018 8:58,25705,processed,2,ProdName192,23.57,2170,47.14,Hyderabad,DistName3,RetailerID8,359.94
227,25700,processed,1/24/2018 8:58,25705,processed,1,ProdName193,92.86,377,92.86,Hyderabad,DistName1,RetailerID13,359.94
228,25700,processed,1/24/2018 8:58,25705,processed,3,ProdName131,10.65,378,31.95,Hyderabad,DistName1,RetailerID13,359.94
229,25705,processed,1/24/2018 10:03,25712,rejected,2,ProdName194,25.2,14986,50.4,Hyderabad,DistName7,RetailerID112,50.4
230,25703,processed,1/24/2018 9:50,25710,processed,2,ProdName195,16.39,4464,32.78,Hyderabad,DistName1,RetailerID119,662.52
231,25703,processed,1/24/2018 9:50,25710,processed,1,ProdName196,40.02,186,40.02,Hyderabad,DistName3,RetailerID190,662.52
232,25703,processed,1/24/2018 9:50,25710,processed,2,ProdName15,33.65,1093,67.3,Hyderabad,DistName3,RetailerID44,662.52
233,25703,processed,1/24/2018 9:50,25710,processed,2,ProdName197,64.43,2101,128.86,Hyderabad,DistName1,RetailerID169,662.52
234,25703,processed,1/24/2018 9:50,25710,processed,2,ProdName198,76.86,3586,153.72,Hyderabad,DistName3,RetailerID34,662.52
235,25703,processed,1/24/2018 9:50,25710,processed,2,ProdName199,119.92,2468,239.84,Hyderabad,DistName1,RetailerID79,662.52
236,25705,processed,1/24/2018 10:03,25713,processed,1,ProdName200,23.57,2634,23.57,Hyderabad,DistName1,RetailerID79,891.82
237,25705,processed,1/24/2018 10:03,25713,processed,1,ProdName201,314.93,3083,314.93,Hyderabad,DistName1,RetailerID36,891.82
238,25705,processed,1/24/2018 10:03,25713,processed,1,ProdName202,28.12,5828,28.12,Hyderabad,DistName3,RetailerID123,891.82
239,25705,processed,1/24/2018 10:03,25713,processed,1,ProdName108,500,1476,500,Hyderabad,DistName1,RetailerID116,891.82
240,25701,processed,1/24/2018 9:11,25707,processed,5,ProdName203,31.43,NA,157.15,Hyderabad,DistName4,RetailerID71,1068.56
241,25701,processed,1/24/2018 9:11,25707,processed,2,ProdName204,42.97,890,85.94,Hyderabad,DistName3,RetailerID90,1068.56
242,25701,processed,1/24/2018 9:11,25706,processed,6,ProdName205,26.4,NA,158.4,Hyderabad,DistName3,RetailerID34,1417.94
243,25701,processed,1/24/2018 9:11,25707,processed,3,ProdName206,75,1095,225,Hyderabad,DistName3,RetailerID8,1068.56
244,25701,processed,1/24/2018 9:11,25707,processed,1,ProdName207,122.14,2651,122.14,Hyderabad,DistName3,RetailerID34,1068.56
245,25701,processed,1/24/2018 9:11,25707,processed,5,ProdName10,19.44,922,97.2,Hyderabad,DistName1,RetailerID56,1068.56
246,25701,processed,1/24/2018 9:11,25707,processed,3,ProdName208,48.57,2,145.71,Hyderabad,DistName3,RetailerID29,1068.56
247,25701,processed,1/24/2018 9:11,25707,processed,1,ProdName141,112.56,466,112.56,Hyderabad,DistName1,RetailerID13,1068.56
248,25701,processed,1/24/2018 9:11,25707,processed,2,ProdName209,61.43,4492,122.86,Hyderabad,DistName8,RetailerID9,1068.56
249,25702,processed,1/24/2018 9:43,25709,processed,5,ProdName210,14.94,3276,74.7,Hyderabad,DistName1,RetailerID79,559.76
250,25702,processed,1/24/2018 9:43,25709,processed,2,ProdName211,16.75,610,33.5,Hyderabad,DistName3,RetailerID146,559.76
251,25702,processed,1/24/2018 9:43,25709,processed,1,ProdName212,47.68,4331,47.68,Hyderabad,DistName3,RetailerID10,559.76
252,25702,processed,1/24/2018 9:43,25709,processed,2,ProdName213,46.53,1841,93.06,Hyderabad,DistName1,RetailerID15,559.76
253,25702,processed,1/24/2018 9:43,25709,processed,1,ProdName214,67.96,2028,67.96,Hyderabad,DistName1,RetailerID13,559.76
254,25702,processed,1/24/2018 9:43,25709,processed,2,ProdName215,121.43,3427,242.86,Hyderabad,DistName3,RetailerID185,559.76
255,25704,processed,1/24/2018 9:54,25711,processed,1,ProdName216,89.29,1960,89.29,Hyderabad,DistName1,RetailerID1,1304.97
256,25704,processed,1/24/2018 9:54,25711,processed,2,ProdName217,94.29,18855,188.58,Hyderabad,DistName1,RetailerID56,1304.97
257,25704,processed,1/24/2018 9:54,25711,processed,2,ProdName218,70.7,3770,141.4,Hyderabad,DistName7,RetailerID81,1304.97
258,25704,processed,1/24/2018 9:54,25711,processed,10,ProdName219,88.57,159,885.7,Hyderabad,DistName3,RetailerID34,1304.97
259,25702,processed,1/24/2018 9:43,25708,processed,5,ProdName220,25.71,25133,128.55,Hyderabad,DistName8,RetailerID9,203.7
260,25702,processed,1/24/2018 9:43,25708,processed,5,ProdName221,15.03,15668,75.15,Hyderabad,DistName1,RetailerID68,203.7
261,25708,cancelled,1/25/2018 5:44,25716,rejected,1,ProdName222,125,3785,125,Hyderabad,DistName8,RetailerID9,390.29
262,25708,cancelled,1/25/2018 5:44,25716,rejected,3,ProdName223,31.29,8882,93.87,Hyderabad,DistName3,RetailerID45,390.29
263,25708,cancelled,1/25/2018 5:44,25716,rejected,3,ProdName224,57.14,8884,171.42,Hyderabad,DistName3,RetailerID45,390.29
264,25708,cancelled,1/25/2018 5:44,25717,cancelled,1,ProdName225,82.14,296,82.14,Hyderabad,DistName3,RetailerID25,196.89
265,25708,cancelled,1/25/2018 5:44,25717,cancelled,3,ProdName226,38.25,2316,114.75,Hyderabad,DistName6,RetailerID132,196.89
266,25700,processed,1/24/2018 8:58,25705,processed,1,ProdName227,3.28,NA,3.28,Hyderabad,DistName1,RetailerID79,359.94
267,25709,processed,1/25/2018 6:05,25720,processed,1,ProdName228,42.14,20,42.14,Hyderabad,DistName3,RetailerID37,622.76
268,25709,processed,1/25/2018 6:05,25719,processed,1,ProdName229,162.14,11544,162.14,Hyderabad,DistName3,RetailerID95,216.9
269,25709,processed,1/25/2018 6:05,25719,processed,1,ProdName230,54.76,22287,54.76,Hyderabad,DistName1,RetailerID13,216.9
270,25706,processed,1/24/2018 10:33,25714,processed,3,ProdName231,85.71,3614,257.13,Hyderabad,DistName3,RetailerID37,804.3
271,25706,processed,1/24/2018 10:33,25714,processed,3,ProdName232,82.87,504,248.61,Hyderabad,DistName1,RetailerID79,804.3
272,25705,processed,1/24/2018 10:03,25713,processed,2,ProdName6,12.6,NA,25.2,Hyderabad,DistName7,RetailerID112,891.82
273,25707,processed,1/25/2018 5:19,25718,processed,2,ProdName233,1000,745,2000,Hyderabad,DistName3,RetailerID8,2000
274,25711,processed,1/25/2018 6:12,25722,processed,6,ProdName234,82.14,2582,492.84,Hyderabad,DistName8,RetailerID9,706.4
275,25711,processed,1/25/2018 6:12,25722,processed,5,ProdName235,8.45,1217,42.25,Hyderabad,DistName1,RetailerID81,706.4
276,25711,processed,1/25/2018 6:12,25722,processed,1,ProdName236,46.43,2348,46.43,Hyderabad,DistName1,RetailerID28,706.4
277,25711,processed,1/25/2018 6:12,25722,processed,1,ProdName237,27.68,1175,27.68,Hyderabad,DistName1,RetailerID13,706.4
278,25711,processed,1/25/2018 6:12,25722,processed,5,ProdName10,19.44,922,97.2,Hyderabad,DistName1,RetailerID56,706.4
279,25710,processed,1/25/2018 6:09,25721,processed,4,ProdName35,103.03,2454,412.12,Hyderabad,DistName4,RetailerID94,556.73
280,25710,processed,1/25/2018 6:09,25721,processed,1,ProdName238,111.81,5344,111.81,Hyderabad,DistName3,RetailerID37,556.73
281,25715,processed,1/25/2018 7:10,25728,processed,1,ProdName239,69.29,NA,69.29,Hyderabad,DistName6,RetailerID73,669.49
282,25709,processed,1/25/2018 6:05,25720,processed,1,ProdName2,35.54,965,35.54,Hyderabad,DistName1,RetailerID2,622.76
283,25709,processed,1/25/2018 6:05,25720,processed,1,ProdName74,33.82,2825,33.82,Hyderabad,DistName4,RetailerID94,622.76
284,25709,processed,1/25/2018 6:05,25720,processed,1,ProdName35,103.03,2454,103.03,Hyderabad,DistName4,RetailerID94,622.76
285,25709,processed,1/25/2018 6:05,25720,processed,1,ProdName122,56.79,1006,56.79,Hyderabad,DistName1,RetailerID58,622.76
286,25709,processed,1/25/2018 6:05,25720,processed,1,ProdName240,94.95,401,94.95,Hyderabad,DistName1,RetailerID141,622.76
287,25709,processed,1/25/2018 6:05,25720,processed,1,ProdName241,87.5,5074,87.5,Hyderabad,DistName3,RetailerID179,622.76
288,25709,processed,1/25/2018 6:05,25720,processed,1,ProdName79,33.71,147,33.71,Hyderabad,DistName1,RetailerID13,622.76
289,25709,processed,1/25/2018 6:05,25720,processed,1,ProdName128,135.28,3211,135.28,Hyderabad,DistName1,RetailerID137,622.76
290,25712,processed,1/25/2018 6:15,25723,processed,3,ProdName242,27.14,2896,81.42,Hyderabad,DistName3,RetailerID77,659.57
291,25712,processed,1/25/2018 6:15,25723,processed,5,ProdName43,39.29,4793,196.45,Hyderabad,DistName9,RetailerID81,659.57
292,25712,processed,1/25/2018 6:15,25723,processed,1,ProdName243,78.03,3892,78.03,Hyderabad,DistName1,RetailerID91,659.57
293,25712,processed,1/25/2018 6:15,25723,processed,1,ProdName214,67.96,2028,67.96,Hyderabad,DistName1,RetailerID13,659.57
294,25712,processed,1/25/2018 6:15,25723,processed,3,ProdName109,31.43,540,94.29,Hyderabad,DistName2,RetailerID50,659.57
295,25712,processed,1/25/2018 6:15,25723,processed,2,ProdName244,70.71,1138,141.42,Hyderabad,DistName1,RetailerID13,659.57
296,25714,processed,1/25/2018 6:56,25726,rejected,1,ProdName245,45.2,18223,45.2,Hyderabad,DistName1,RetailerID56,45.2
297,25713,processed,1/25/2018 6:43,25725,processed,1,ProdName246,2312,652,2312,Hyderabad,DistName3,RetailerID27,2312
298,25713,processed,1/25/2018 6:43,25724,processed,2,ProdName247,75,19189,150,Hyderabad,DistName3,RetailerID27,2048
299,25713,processed,1/25/2018 6:43,25724,processed,4,ProdName248,474.5,12310,1898,Hyderabad,DistName3,RetailerID34,2048
300,25715,processed,1/25/2018 7:10,25728,processed,1,ProdName249,258,14291,258,Hyderabad,DistName3,RetailerID35,669.49
301,25715,processed,1/25/2018 7:10,25728,processed,2,ProdName250,142.86,9789,285.72,Hyderabad,DistName3,RetailerID35,669.49
302,25715,processed,1/25/2018 7:10,25728,processed,2,ProdName251,13.57,18394,27.14,Hyderabad,DistName1,RetailerID13,669.49
303,25715,processed,1/25/2018 7:10,25728,processed,2,ProdName252,14.67,13595,29.34,Hyderabad,DistName1,RetailerID13,669.49
304,25714,processed,1/25/2018 6:56,25727,processed,6,ProdName253,12.86,1564,77.16,Hyderabad,DistName1,RetailerID68,664.32
305,25714,processed,1/25/2018 6:56,25727,processed,5,ProdName126,53.29,612,266.45,Hyderabad,DistName3,RetailerID146,664.32
306,25714,processed,1/25/2018 6:56,25727,processed,1,ProdName254,89.29,4423,89.29,Hyderabad,DistName1,RetailerID43,664.32
307,25714,processed,1/25/2018 6:56,25727,processed,3,ProdName255,77.14,5987,231.42,Hyderabad,DistName3,RetailerID37,664.32
308,25715,processed,1/25/2018 7:10,25729,processed,1,ProdName256,67.07,1535,67.07,Hyderabad,DistName3,RetailerID35,2668.81
309,25715,processed,1/25/2018 7:10,25729,processed,6,ProdName257,38.82,96,232.92,Hyderabad,DistName1,RetailerID13,2668.81
310,25715,processed,1/25/2018 7:10,25729,processed,1,ProdName258,31.43,4377,31.43,Hyderabad,DistName1,RetailerID204,2668.81
311,25715,processed,1/25/2018 7:10,25729,processed,1,ProdName259,56.25,4897,56.25,Hyderabad,DistName6,RetailerID188,2668.81
312,25715,processed,1/25/2018 7:10,25729,processed,1,ProdName260,180,2692,180,Hyderabad,DistName3,RetailerID34,2668.81
313,25715,processed,1/25/2018 7:10,25729,processed,1,ProdName261,99.29,2146,99.29,Hyderabad,DistName4,RetailerID98,2668.81
314,25715,processed,1/25/2018 7:10,25729,processed,1,ProdName262,71.36,732,71.36,Hyderabad,DistName3,RetailerID101,2668.81
315,25715,processed,1/25/2018 7:10,25729,processed,1,ProdName263,118.92,2943,118.92,Hyderabad,DistName3,RetailerID41,2668.81
316,25715,processed,1/25/2018 7:10,25729,processed,1,ProdName82,70.71,2620,70.71,Hyderabad,DistName4,RetailerID139,2668.81
317,25715,processed,1/25/2018 7:10,25729,processed,2,ProdName264,75,1090,150,Hyderabad,DistName3,RetailerID34,2668.81
318,25715,processed,1/25/2018 7:10,25729,processed,1,ProdName265,83.82,5252,83.82,Hyderabad,DistName1,RetailerID79,2668.81
319,25715,processed,1/25/2018 7:10,25729,processed,1,ProdName266,114.27,2248,114.27,Hyderabad,DistName1,RetailerID13,2668.81
320,25715,processed,1/25/2018 7:10,25729,processed,2,ProdName267,106.02,620,212.04,Hyderabad,DistName3,RetailerID146,2668.81
321,25715,processed,1/25/2018 7:10,25729,processed,2,ProdName268,70.72,5967,141.44,Hyderabad,DistName6,RetailerID100,2668.81
322,26117,processed,2/16/2018 4:09,26462,processed,2,ProdName269,71.43,2548,142.86,Hyderabad,DistName6,RetailerID134,792.14
323,26126,processed,2/16/2018 6:00,26484,processed,3,ProdName270,25.18,2976,75.54,Hyderabad,DistName1,RetailerID43,283.02
324,26126,processed,2/16/2018 6:00,26484,processed,6,ProdName271,34.58,1208,207.48,Hyderabad,DistName1,RetailerID115,283.02
325,26126,processed,2/16/2018 6:00,26488,processed,2,ProdName272,94.48,2736,188.96,Hyderabad,DistName3,RetailerID34,548.87
326,26135,processed,2/16/2018 7:46,26499,processed,4,ProdName126,53.29,612,213.16,Hyderabad,DistName3,RetailerID146,1516.69
327,26135,processed,2/16/2018 7:46,26499,processed,1,ProdName273,49.07,160,49.07,Hyderabad,DistName3,RetailerID29,1516.69
328,26135,processed,2/16/2018 7:46,26499,processed,1,ProdName274,97.82,4275,97.82,Hyderabad,DistName1,RetailerID13,1516.69
329,26135,processed,2/16/2018 7:46,26499,processed,1,ProdName275,55,157,55,Hyderabad,DistName3,RetailerID155,1516.69
330,27847,delivered,04-02-2018 17:50,29559,delivered,5,ProdName197,64.43,2101,322.15,Hyderabad,DistName1,RetailerID169,1406.14
331,25717,processed,1/25/2018 7:29,25731,processed,3,ProdName276,22.14,2024,66.42,Hyderabad,DistName1,RetailerID13,932.42
332,25717,processed,1/25/2018 7:29,25731,processed,1,ProdName277,101.43,4239,101.43,Hyderabad,DistName4,RetailerID119,932.42
333,25717,processed,1/25/2018 7:29,25731,processed,1,ProdName278,24.29,1863,24.29,Hyderabad,DistName1,RetailerID58,932.42
334,25717,processed,1/25/2018 7:29,25731,processed,2,ProdName279,140.71,4278,281.42,Hyderabad,DistName1,RetailerID42,932.42
335,25717,processed,1/25/2018 7:29,25731,processed,3,ProdName280,97.24,138,291.72,Hyderabad,DistName1,RetailerID36,932.42
336,25717,processed,1/25/2018 7:29,25731,processed,2,ProdName281,83.57,5388,167.14,Hyderabad,DistName3,RetailerID37,932.42
337,25718,processed,1/25/2018 7:34,25732,processed,3,ProdName282,111.43,2622,334.29,Hyderabad,DistName3,RetailerID34,1119.34
338,25718,processed,1/25/2018 7:34,25732,processed,2,ProdName283,28.31,928,56.62,Hyderabad,DistName3,RetailerID8,1119.34
339,25720,processed,1/25/2018 7:54,25735,processed,1,ProdName284,4.44,NA,4.44,Hyderabad,DistName1,RetailerID36,576.44
340,25718,processed,1/25/2018 7:34,25732,processed,4,ProdName285,26.77,9870,107.08,Hyderabad,DistName1,RetailerID81,1119.34
341,25718,processed,1/25/2018 7:34,25732,processed,1,ProdName286,70.71,1724,70.71,Hyderabad,DistName3,RetailerID77,1119.34
342,25718,processed,1/25/2018 7:34,25733,processed,5,ProdName14,36.15,851,180.75,Hyderabad,DistName3,RetailerID34,2390.12
343,25718,processed,1/25/2018 7:34,25733,processed,5,ProdName287,127.14,5537,635.7,Hyderabad,DistName3,RetailerID34,2390.12
344,25718,processed,1/25/2018 7:34,25732,processed,2,ProdName288,135.69,NA,271.38,Hyderabad,DistName1,RetailerID36,1119.34
345,25718,processed,1/25/2018 7:34,25733,processed,2,ProdName134,61.29,891,122.58,Hyderabad,DistName3,RetailerID67,2390.12
346,25718,processed,1/25/2018 7:34,25733,processed,2,ProdName289,196.43,3854,392.86,Hyderabad,DistName3,RetailerID171,2390.12
347,25718,processed,1/25/2018 7:34,25733,processed,4,ProdName193,92.86,377,371.44,Hyderabad,DistName1,RetailerID13,2390.12
348,25718,processed,1/25/2018 7:34,25733,processed,2,ProdName290,53.57,950,107.14,Hyderabad,DistName1,RetailerID13,2390.12
349,25718,processed,1/25/2018 7:34,25733,processed,5,ProdName197,64.43,2101,322.15,Hyderabad,DistName1,RetailerID169,2390.12
350,25723,cancelled,1/25/2018 8:29,25740,cancelled,2,ProdName291,53.57,NA,107.14,Hyderabad,DistName1,RetailerID137,207.01
351,25723,cancelled,1/25/2018 8:29,25739,rejected,3,ProdName292,17.64,13726,52.92,Hyderabad,DistName1,RetailerID68,526.57
352,25723,cancelled,1/25/2018 8:29,25739,rejected,3,ProdName293,48.57,5883,145.71,Hyderabad,DistName1,RetailerID13,526.57
353,25723,cancelled,1/25/2018 8:29,25739,rejected,3,ProdName294,48.14,14846,144.42,Hyderabad,DistName1,RetailerID15,526.57
354,25723,cancelled,1/25/2018 8:29,25739,rejected,3,ProdName295,47.86,16335,143.58,Hyderabad,DistName1,RetailerID31,526.57
355,25723,cancelled,1/25/2018 8:29,25739,rejected,1,ProdName296,39.94,2078,39.94,Hyderabad,DistName1,RetailerID13,526.57
356,25723,cancelled,1/25/2018 8:29,25740,cancelled,1,ProdName297,35.75,2660,35.75,Hyderabad,DistName3,RetailerID123,207.01
357,25723,cancelled,1/25/2018 8:29,25740,cancelled,1,ProdName298,64.12,2156,64.12,Hyderabad,DistName3,RetailerID8,207.01
358,25721,processed,1/25/2018 8:17,25742,cancelled,3,ProdName194,25.2,14986,75.6,Hyderabad,DistName7,RetailerID112,75.6
359,25720,processed,1/25/2018 7:54,25735,processed,2,ProdName83,57.86,948,115.72,Hyderabad,DistName1,RetailerID20,576.44
360,25720,processed,1/25/2018 7:54,25735,processed,1,ProdName299,114.4,1462,114.4,Hyderabad,DistName4,RetailerID98,576.44
361,25720,processed,1/25/2018 7:54,25735,processed,1,ProdName300,97.66,4337,97.66,Hyderabad,DistName3,RetailerID95,576.44
362,25720,processed,1/25/2018 7:54,25735,processed,1,ProdName301,117.79,2461,117.79,Hyderabad,DistName7,RetailerID133,576.44
363,25720,processed,1/25/2018 7:54,25735,processed,1,ProdName302,126.43,1548,126.43,Hyderabad,DistName3,RetailerID35,576.44
364,25721,processed,1/25/2018 8:17,25741,processed,3,ProdName40,88.14,1688,264.42,Hyderabad,DistName3,RetailerID63,442.54
365,25721,processed,1/25/2018 8:17,25741,processed,3,ProdName303,50,2513,150,Hyderabad,DistName3,RetailerID37,442.54
366,25721,processed,1/25/2018 8:17,25741,processed,1,ProdName202,28.12,5828,28.12,Hyderabad,DistName3,RetailerID123,442.54
